1	3101.54	5512.67	21170.1
2	2917.27	5185.14	14949.1
3	4047.22	7193.51	15471.4
4	5060.03	8993.69	15320.5
5	4462.28	7931.24	13312.6
6	2743.87	4876.96	11142.2
7	5176.53	9200.75	14032.2
8	6189.81	11001.7	16191
9	4205.08	7474.09	14624.1
10	4798.07	8528.08	12952.8
11	3177.93	5648.44	12186.8
12	2774.72	4931.78	14751.8
