1	0	0.511874
2	0	0.411693
3	0	0.353073
4	0	0.332224
5	0	0.341701
6	0	0.401133
7	0.0215928	0.525548
8	0.232228	0.668645
9	0.663601	0.59554
10	1.05475	0.511874
11	1.37981	0.459753
12	1.53638	0.445132
13	1.53393	0.472208
14	1.49517	0.473291
15	1.30158	0.461784
16	0.941774	0.477488
17	0.481047	0.539086
18	0.144339	0.677039
19	0.00340792	0.808629
20	0	0.788863
21	0	0.872393
22	0	0.873476
23	0	0.837871
24	0	0.697887
