1	0.256504	0.395131
2	0.239849	0.317798
3	0	0.272547
4	0.185916	0.256454
5	0.239849	0.263769
6	0.185916	0.309646
7	0	0.405686
8	0	0.516147
9	0	0.459715
10	0	0.395131
11	0	0.354897
12	0.163792	0.34361
13	0	0.364511
14	0	0.365347
15	0	0.356464
16	0.163792	0.368587
17	0.153249	0.416136
18	0	0.522626
19	0.153249	0.624205
20	0	0.608947
21	0.295007	0.673426
22	0.142787	0.674262
23	0.174615	0.646778
24	0	0.53872
