1	1	0	6.9	4
1	2	0	6.9	4.5
1	3	0	7	4.1
1	4	0	7	3.7
1	5	0	7.1	3.4
1	6	0	6	2.6
1	7	0	5.2	3
1	8	0.4	7.4	2.8
1	9	0.2	7.8	2.4
1	10	0	8.9	2.1
1	11	0.4	10	3.2
1	12	0.6	10.6	2.7
1	13	0.9	10.7	2.5
1	14	1	10.2	2.9
1	15	0.7	9.9	3.3
1	16	1	9.6	4
1	17	0.1	8.1	2.3
1	18	0	8.2	2.4
1	19	0	8.2	3.2
1	20	0	8.2	2.8
1	21	0	7.7	2.7
1	22	0	7.4	2.7
1	23	0	7.3	2.8
1	24	0	6.9	2.1
2	1	0	6.7	2.6
2	2	0	7.1	2.1
2	3	0	7.3	3.3
2	4	0	7	2.4
2	5	0	6.9	2.6
2	6	0	6.6	2.3
2	7	0	6.5	2
2	8	0.1	7.3	2.1
2	9	0.4	7.8	2.3
2	10	0.1	8.3	2.3
2	11	0.6	9.9	2.7
2	12	0.2	10.8	1.9
2	13	0.9	11.9	1
2	14	1	11.4	1.9
2	15	0.7	11.5	1.1
2	16	0	9.9	4.5
2	17	0	8.2	3.1
2	18	0	8.3	2.6
2	19	0	7.8	2.8
2	20	0	7.1	3.3
2	21	0	7.2	4.4
2	22	0	7.3	4.2
2	23	0	7.6	3.1
2	24	0	6.5	3.1
3	1	0	6.3	3.1
3	2	0	7.6	2.9
3	3	0	7.5	2.9
3	4	0	6.6	1.9
3	5	0	5.5	2.4
3	6	0	5.9	2.6
3	7	0	5.6	2.5
3	8	0	6.8	1.7
3	9	0.3	8	2
3	10	0.1	8.3	2
3	11	0.8	8.9	3.5
3	12	0.9	9.8	4.3
3	13	0.9	9.8	3
3	14	0.9	10.2	4.5
3	15	1	9.3	4.8
3	16	1	8.7	2.8
3	17	0.1	7.5	2.8
3	18	0	7.2	2.5
3	19	0	8	3
3	20	0	7.5	3.8
3	21	0	7.5	3.8
3	22	0	7	2.9
3	23	0	6.2	2.5
3	24	0	6.5	3
4	1	0	6.6	3.5
4	2	0	4.3	2.8
4	3	0	5.5	3.3
4	4	0	4.9	2.9
4	5	0	6.3	3.5
4	6	0	6.5	3.3
4	7	0	5.9	3.7
4	8	0.3	5.6	3.5
4	9	1	7.2	2.8
4	10	1	7.9	1.9
4	11	1	10	2.1
4	12	0.7	9.3	1.5
4	13	0.3	10.1	1.5
4	14	0.8	9.5	2.4
4	15	0.8	9.2	2.5
4	16	1	8.2	1.8
4	17	0.4	6.8	1.4
4	18	0	6.5	2.3
4	19	0	5.5	3.6
4	20	0	5.8	2.5
4	21	0	6.2	3.2
4	22	0	6.1	2.4
4	23	0	6.1	2.6
4	24	0	6.7	2.5
5	1	0	6.4	1.9
5	2	0	6.1	2
5	3	0	5.7	2.5
5	4	0	4.7	2.9
5	5	0	4.5	2.5
5	6	0	4.4	3.3
5	7	0	3.9	3.1
5	8	0.5	5.5	2.8
5	9	1	6.5	1.8
5	10	1	7.5	2.3
5	11	1	8.9	1.9
5	12	0.9	9.5	2
5	13	0.6	9.7	1.5
5	14	0.6	9.1	2
5	15	0.8	8.6	2.1
5	16	0.9	7.9	1.3
5	17	0.4	6.5	1.5
5	18	0	5.8	1.8
5	19	0	5.6	2
5	20	0	6.5	2.9
5	21	0	7.1	2.2
5	22	0	6.8	2.3
5	23	0	6.7	1.6
5	24	0	6.7	1.7
6	1	0	6.4	2
6	2	0	6.1	3.3
6	3	0	5.5	3
6	4	0	3.4	3
6	5	0	4.1	2.4
6	6	0	4.5	2.1
6	7	0	4.9	3
6	8	0	4.6	2.3
6	9	0	6.2	2.1
6	10	0	6.9	1.5
6	11	0	7.6	1.1
6	12	0	8.2	2.2
6	13	0.7	8.6	2.2
6	14	0.8	8.8	2.1
6	15	1	8	1.6
6	16	1	7.4	1.5
6	17	0.2	7.3	1.8
6	18	0	7.2	2.2
6	19	0	6	2.3
6	20	0	5.6	2.8
6	21	0	6.2	2.6
6	22	0	6.3	2.1
6	23	0	6.2	1.4
6	24	0	6.3	2.1
7	1	0	6.3	1.4
7	2	0	6.3	1.6
7	3	0	6.2	1.3
7	4	0	5.5	1
7	5	0	5	1.7
7	6	0	4.5	2.7
7	7	0	4.1	2.4
7	8	0.2	5.2	1.4
7	9	1	6.6	1
7	10	1	7.9	0.7
7	11	1	9.1	2.4
7	12	1	10.4	2.4
7	13	1	10.5	2.5
7	14	1	11.1	1.7
7	15	0.9	9.9	2.8
7	16	1	9.8	2.4
7	17	0.4	8.5	2.5
7	18	0	8.3	2.3
7	19	0	8.8	2.3
7	20	0	9	3.2
7	21	0	8.5	4.2
7	22	0	8	4.5
7	23	0	7.6	5
7	24	0	7.1	3.2
8	1	0	7.2	3.6
8	2	0	7	5.7
8	3	0	6.3	5.6
8	4	0	5.9	3.6
8	5	0	5.2	3
8	6	0	4.8	2.8
8	7	0	5	2.9
8	8	0	4.8	2.3
8	9	0.5	5.1	4.1
8	10	0.3	5.1	3.1
8	11	0.5	5.3	3.8
8	12	0.1	5.3	2.9
8	13	0.2	6.2	3.6
8	14	0.1	5.4	3.1
8	15	0.2	5.2	3.8
8	16	0	4.8	3.3
8	17	0	4.6	3.3
8	18	0	4.3	3.7
8	19	0	3.9	4
8	20	0	3.5	2.9
