1	1	0	5.1	1.4
1	2	0	4.8	2.1
1	3	0	4.7	1.9
1	4	0	4.6	3.7
1	5	0	3.5	3.5
1	6	0	3.5	3.8
1	7	0	2.5	2.8
1	8	0.5	3.9	3.5
1	9	1	5.8	2.4
1	10	0	5.8	3.2
1	11	0.3	6.6	3.1
1	12	0.2	6.3	3.4
1	13	0	6	1.4
1	14	0	5.9	2.3
1	15	0.6	7.7	6
1	16	0	7.4	5.6
1	17	0	7.2	4.2
1	18	0	6.6	5.9
1	19	0	6	5.6
1	20	0	5.6	5.9
1	21	0	5.4	5.9
1	22	0	5.1	7
1	23	0	4.9	6.3
1	24	0	4.8	6.9
2	1	0	4.4	5.8
2	2	0	4.3	4.8
2	3	0	4.2	5.9
2	4	0	4.3	6.5
2	5	0	4	5.5
2	6	0	3.9	3.4
2	7	0	2.9	3.3
2	8	0	3.3	3.5
2	9	0.3	3.8	3.4
2	10	0	4.2	3.7
2	11	0.1	4	4
2	12	0.3	4.6	3.5
2	13	0.3	5.3	3.6
2	14	0.4	4.5	4.3
2	15	0	4.2	2.5
2	16	0.7	4.4	5
2	17	0.2	3.9	5.9
2	18	0	3.5	4.3
2	19	0	3.3	3.9
2	20	0	3	3.1
2	21	0	1.6	1.3
2	22	0	2.3	2.1
2	23	0	2.4	2.1
2	24	0	2.1	2.8
3	1	0	2.2	2.8
3	2	0	2.6	2.4
3	3	0	3	3.5
3	4	0	2.6	2.8
3	5	0	2.9	2.5
3	6	0	3	2.1
3	7	0	3.5	2.4
3	8	0	4	2.2
3	9	0	4.1	2.1
3	10	0	3.8	2.9
3	11	0	4.1	3.5
3	12	0	4.2	3.1
3	13	0	4.2	2.7
3	14	0	4.4	3
3	15	0	4.7	3.4
3	16	0	5.2	2.6
3	17	0	5.1	0.6
3	18	0	5.2	1
3	19	0	5.4	2.6
3	20	0	5.6	3.1
3	21	0	5.9	1.9
3	22	0	5.7	2.4
3	23	0	6.3	5.7
3	24	0	5.7	4.3
4	1	0	5.4	3.1
4	2	0	4.5	4.3
4	3	0	3.8	5
4	4	0	3.1	5.1
4	5	0	3.1	4.9
4	6	0	2.6	3.2
4	7	0	1.4	3.1
4	8	0	1.8	4.3
4	9	0.2	3.1	4.4
4	10	0.4	4	2.8
4	11	0.2	3.2	2.5
4	12	0.6	4.5	5.2
4	13	0.8	4.9	6.9
4	14	0.9	5.5	5.5
4	15	0.9	4.6	4.7
4	16	0.4	3.3	4.4
4	17	0	2.7	3.8
4	18	0	2	4.9
4	19	0	0.5	3.6
4	20	0	0.1	4.2
4	21	0	-0.5	5
4	22	0	-0.5	4.8
4	23	0	-0.8	5.8
4	24	0	-1	5.4
5	1	0	-1.1	4.9
5	2	0	-0.8	6.6
5	3	0	-1.4	4.3
5	4	0	-1.3	4.5
5	5	0	-1.7	5.7
5	6	0	-1.7	6.1
5	7	0	-1.3	6.2
5	8	0	-0.9	5.9
5	9	0.6	-0.5	6.4
5	10	0.7	-0.3	8
5	11	0.6	0.1	6.7
5	12	0.6	1.1	7.9
5	13	0.3	0.4	7.4
5	14	0.5	0.6	6.1
5	15	0.3	1	6.4
5	16	0.6	0.7	6.5
5	17	0.2	0	5.8
5	18	0	-0.1	7.4
5	19	0	-0.4	5.4
5	20	0	-0.6	4.9
5	21	0	-0.5	6.3
5	22	0	-0.7	5.5
5	23	0	-0.8	4.3
5	24	0	-0.4	5.4
