1	1	0	4.6	2.8
1	2	0	4.6	2.9
1	3	0	4.5	2.8
1	4	0	4.7	2.4
1	5	0	4.9	2.3
1	6	0	5.1	2.7
1	7	0	5	2.2
1	8	0	5.6	2.8
1	9	0.1	6.4	0.7
1	10	0.3	7.5	0.5
1	11	0.6	8.7	1
1	12	1	9.5	1.2
1	13	0.7	9.5	1.3
1	14	0.7	9.4	1.1
1	15	0.9	8.8	0.6
1	16	0.7	8.4	2.5
1	17	0.2	7.3	1.8
1	18	0	7.8	2.6
1	19	0	8	3.3
1	20	0	8.2	3.3
1	21	0	8.1	3
1	22	0	7.5	3.2
1	23	0	7.4	3.3
1	24	0	7.2	2.7
2	1	0	6.2	2.5
2	2	0	6.4	3.1
2	3	0	5.6	3.9
2	4	0	4.4	5.1
2	5	0	5	4.2
2	6	0	4.6	4.2
2	7	0	4.6	5.1
2	8	0.1	4.5	3.8
2	9	0.5	5.6	4.7
2	10	0.5	5.9	3.8
2	11	0.5	6.9	5.6
2	12	0.9	7.7	4.7
2	13	0.9	7.4	4.4
2	14	0.7	7.5	4.5
2	15	0.8	6.8	4.5
2	16	0.8	6.2	5.1
2	17	0.1	5.8	3.3
2	18	0	5.1	3.7
2	19	0	4.8	3.7
2	20	0	4.4	2.2
2	21	0	4	2.4
2	22	0	3.9	2.1
2	23	0	4.1	1.8
2	24	0	4.1	2.3
3	1	0	4.2	2.5
3	2	0	4.4	1.4
3	3	0	4	2.4
3	4	0	3.9	1.9
3	5	0	3	1.3
3	6	0	3.2	1.5
3	7	0	3.4	2
3	8	0	3.8	1.1
3	9	0.1	5.1	2.2
3	10	0.6	5.7	1.4
3	11	0.4	6.7	1.7
3	12	0.6	8.3	1.6
3	13	0.7	7.3	2.9
3	14	0.1	7.3	1.7
3	15	0	6.6	1.8
3	16	0	6.4	1
3	17	0	5.8	0.9
3	18	0	5.3	1.5
3	19	0	4.6	1.8
3	20	0	4.4	1.4
3	21	0	4.4	1.4
3	22	0	4.2	2.4
3	23	0	4.3	3.9
3	24	0	5	3.8
4	1	0	4.9	3.3
4	2	0	3.8	2.6
4	3	0	4.1	2.9
4	4	0	4.4	2.5
4	5	0	4.2	2
4	6	0	3.2	2.2
4	7	0	2.8	1.9
4	8	0	3.5	3.2
4	9	0	4.8	3.9
4	10	0.1	4.7	5.2
4	11	0	4.8	3.9
4	12	0.5	5	4.8
4	13	0.4	4.3	5.9
4	14	0.9	5	6.4
4	15	0.5	4.4	4.9
4	16	0	4.3	4.8
4	17	0	4.1	5.9
4	18	0	3.7	5.1
4	19	0	3.5	3
4	20	0	3.2	3.6
4	21	0	2.8	3.7
4	22	0	2.9	3
4	23	0	2.7	2.8
4	24	0	2.9	3.3
5	1	0	3	1.6
5	2	0	2.6	2.1
5	3	0	3.2	1.9
5	4	0	3.1	2.6
5	5	0	3.4	2.4
5	6	0	3.5	3.8
5	7	0	3.4	2.3
5	8	0.2	3.5	2.9
5	9	0.5	4.3	3.5
5	10	0.3	5	4.1
5	11	0.5	5.4	2.7
5	12	0.3	5.1	4
5	13	0	5.1	3.1
5	14	0.1	5.7	2.4
5	15	0	5.9	2.6
5	16	0.1	5.7	3.3
5	17	0	4.8	2.4
5	18	0	5	1.7
5	19	0	5.1	2.4
5	20	0	5.1	2.3
5	21	0	4.9	2.2
5	22	0	3.7	2.7
5	23	0	2.6	2
5	24	0	3.7	1.9
6	1	0	4	2.3
6	2	0	3.6	2.5
6	3	0	2.8	2.9
6	4	0	2.5	3.4
6	5	0	2.4	3.9
6	6	0	2.9	3.7
6	7	0	3.2	3.4
6	8	0.4	3.7	3.7
6	9	1	5	3.6
6	10	1	5.6	3.7
6	11	1	6.7	3
6	12	1	7.4	2.2
6	13	0.8	7.1	2.7
6	14	0.8	7.5	3.1
6	15	0.9	6.7	3.2
6	16	0.7	6	3.2
6	17	0.1	5.5	2.9
6	18	0	5.4	3
6	19	0	4.7	2.8
6	20	0	6	3.3
6	21	0	5.5	2.5
6	22	0	5.2	2.7
6	23	0	5.4	2.7
6	24	0	5.1	1.8
7	1	0	4.5	2.4
7	2	0	5	2.2
7	3	0	5.2	1.9
7	4	0	4.8	2.3
7	5	0	4.6	2.2
7	6	0	4.3	2.3
7	7	0	4.1	2.1
7	8	0.2	3.9	1.5
7	9	0.8	4.3	1.2
7	10	1	5.6	2
7	11	1	6.2	2.6
7	12	0.5	5.9	2.1
7	13	0.3	6.9	2
7	14	0.7	6.3	2.3
7	15	0.3	6.2	1.7
7	16	0.1	5.6	1.7
7	17	0	4.7	1.8
7	18	0	5.2	2.3
7	19	0	4.8	2
7	20	0	4.4	2
7	21	0	3.4	1.7
7	22	0	2.2	1.3
7	23	0	2.8	2.6
7	24	0	2.6	2.3
8	1	0	2.5	2.1
8	2	0	2.7	2.3
8	3	0	2.6	2.7
8	4	0	2.5	2.6
8	5	0	2.7	1.9
8	6	0	2.8	2.9
8	7	0	2.2	2.8
8	8	0	3.2	2.3
8	9	0.5	4.4	1.6
8	10	0.3	5.6	1.3
8	11	0.1	6	1.4
8	12	0.5	5.9	1.4
8	13	0.1	6.2	0.9
8	14	0.4	6.4	1.8
8	15	0.4	6.7	1.4
8	16	0.3	5.2	1.1
8	17	0.4	5.3	1.7
8	18	0	3.8	1.2
8	19	0	4.5	1.7
8	20	0	4.4	1
8	21	0	4.2	2.1
8	22	0	3.6	2.1
8	23	0	3.7	2.9
8	24	0	4	2.6
9	1	0	4.7	1.6
9	2	0	4.7	2.2
9	3	0	5	0.9
9	4	0	5	0.8
9	5	0	4.3	1.4
9	6	0	5.2	0.6
