1	1	0	4.2	3
1	2	0	4.1	2.9
1	3	0	4	2.6
1	4	0	4.1	2.2
1	5	0	4.3	3
1	6	0	4	1.9
1	7	0	3.9	1.9
1	8	0	4.6	1
1	9	0.3	5.1	1.4
1	10	0.9	6	2.1
1	11	1	7.5	1.8
1	12	0.9	6.9	1.3
1	13	0.6	8.2	1.4
1	14	0.3	7.7	1.3
1	15	0	7.6	1.4
1	16	0	8	0.9
1	17	0	7.3	1.9
1	18	0	6.1	1.3
1	19	0	6.5	2.1
1	20	0	6.5	0.7
1	21	0	6.9	1.5
1	22	0	6.9	2.6
1	23	0	6.9	2.4
1	24	0	7.5	2.4
2	1	0	6.1	3.1
2	2	0	6.2	1.7
2	3	0	6.3	1.2
2	4	0	7	0.7
2	5	0	7.2	1.3
2	6	0	7.5	1
2	7	0	7.7	1.9
2	8	0	7.5	2.1
2	9	0	7	2.5
2	10	0	7.2	3
2	11	0	7.9	1
2	12	0	7.4	1.9
2	13	0	7.7	1.3
2	14	0	8.1	1.2
2	15	0	7.8	1.3
2	16	0	7.3	1.2
2	17	0	7.1	2
2	18	0	6.9	2.8
2	19	0	7	2.7
2	20	0	6.6	2.5
2	21	0	7.3	3
2	22	0	7	3.3
2	23	0	7.7	3.2
2	24	0	7.3	2.2
3	1	0	7.3	3.1
3	2	0	7.6	2.3
3	3	0	7.9	2.4
3	4	0	8	3.4
3	5	0	7.8	4
3	6	0	7.8	3.7
3	7	0	8	3
3	8	0	7.6	2.2
3	9	0	8.5	2.1
3	10	0.6	9.5	3.1
3	11	1	10.1	2.9
3	12	0.6	10.1	2.7
3	13	0.2	10.5	2.7
3	14	0.1	10.2	3.3
3	15	0	10.1	2.7
3	16	0	10.1	2.8
3	17	0	9.3	3.2
3	18	0	9.1	3.3
3	19	0	8.5	3.3
3	20	0	8.1	2.6
3	21	0	7.6	1.9
3	22	0	7.7	2.6
3	23	0	7.2	2.2
3	24	0	7.1	2.8
4	1	0	6.7	2.7
4	2	0	6.7	2.7
4	3	0	6.5	2.7
4	4	0	6.6	2.4
4	5	0	6.5	2.7
4	6	0	6.2	3.4
4	7	0	6.2	3.4
4	8	0.1	6.8	2.5
4	9	0.8	7.2	2.3
4	10	1	7.9	4.1
4	11	1	8.7	3.2
4	12	0.4	9.1	2.9
4	13	0.8	9.6	3.7
4	14	0.8	9.1	2.6
4	15	0	9	2.5
4	16	0	9	3.1
4	17	0	8.7	4
4	18	0	8.2	4
4	19	0	7.7	4.1
4	20	0	7.2	2.4
4	21	0	7	2.7
4	22	0	7.1	3.2
4	23	0	6.7	2.6
4	24	0	6.4	2.3
5	1	0	6.3	2.6
5	2	0	5.4	2.2
5	3	0	5.5	2.1
5	4	0	5.5	3.2
5	5	0	5.2	2.9
5	6	0	5.2	2.9
5	7	0	5.1	1.7
5	8	0.4	5.7	2.4
5	9	1	6.2	2.8
5	10	1	7.1	2.5
5	11	1	8	2.7
5	12	0.9	8.2	2
5	13	0	8.2	2.2
5	14	0.4	9	1.7
5	15	1	8.1	1.6
5	16	0.9	7.8	1.6
5	17	0.3	7	1.5
5	18	0	7.4	1.5
5	19	0	7	2.6
5	20	0	7.7	1.3
5	21	0	7.8	1.2
5	22	0	7.6	2.1
5	23	0	7.9	2.5
5	24	0	8.5	2.8
6	1	0	8.3	1.7
6	2	0	8	1.3
6	3	0	8.3	1.7
6	4	0	8.2	1.8
6	5	0	7.6	1.7
6	6	0	7.6	1.8
6	7	0	7.7	3.1
6	8	0	7.6	2.2
6	9	0	7.8	1.8
6	10	0	7.8	1.5
6	11	0	7.7	1.3
6	12	0.2	8.8	1
6	13	0.4	9.1	0.8
6	14	0.1	9.3	0.9
6	15	0.2	8.4	3.9
6	16	0	8.6	5.5
6	17	0	8.5	5.1
6	18	0	7.8	6.3
6	19	0	7.1	4.4
6	20	0	6.5	3.3
6	21	0	6	5.2
6	22	0	5.4	4.7
6	23	0	3.8	6.8
6	24	0	1.8	6.9
7	1	0	3	6.3
7	2	0	2.9	6.5
7	3	0	2.9	5.6
7	4	0	2.4	5.5
7	5	0	2.7	5.7
7	6	0	2.7	5.8
7	7	0	2.9	5.4
7	8	0.2	3.5	6.7
7	9	0	3.9	7.1
7	10	0	4.1	6.8
7	11	0	4.9	7.2
7	12	0.1	5.5	6.9
7	13	0.4	6.5	6.2
7	14	0.2	6.4	5.2
7	15	0.4	7	4.7
7	16	0.2	6.3	5.9
7	17	0	6.1	4.2
7	18	0	6.3	3.5
7	19	0	5.9	3.6
7	20	0	5.6	5.3
7	21	0	5.6	3.1
7	22	0	5.8	5.3
7	23	0	5.4	4.6
7	24	0	5.7	5.2
8	1	0	5.9	5.1
8	2	0	6.1	4.4
8	3	0	6	4.1
8	4	0	6.2	4.3
8	5	0	6.1	4
8	6	0	6.1	4.1
8	7	0	5.9	4.3
8	8	0.2	6.4	4.8
8	9	1	6.8	4.1
8	10	1	7.3	5.6
8	11	1	8	5.1
8	12	0.9	8	3.7
8	13	0.9	8.3	5.2
8	14	1	8.1	6.4
8	15	1	7.6	6.1
8	16	0.7	7	4.8
8	17	0.2	6.7	4.4
8	18	0	6.4	4.6
8	19	0	6	4.4
8	20	0	5.5	4.5
8	21	0	4.9	4
8	22	0	4.6	3.9
8	23	0	4.3	3.3
8	24	0	4.4	5
9	1	0	4.1	3.3
9	2	0	3.5	2.4
9	3	0	3.4	2
9	4	0	3.4	2.8
9	5	0	2.7	2.4
9	6	0	4	3.5
9	7	0	3.9	3
9	8	0.4	4	1.8
9	9	0.6	5.3	3.5
9	10	0.8	6.1	2.4
9	11	0.7	6.7	1.8
9	12	0.3	7.3	2.4
9	13	0.3	7.1	1.6
9	14	0.7	7.9	3.1
9	15	1	7.2	2.4
9	16	1	5.9	1.5
9	17	0.4	4.9	1
9	18	0	4	1.6
9	19	0	4.8	1.3
9	20	0	5.4	0.5
9	21	0	5	1.7
9	22	0	4.8	1.3
9	23	0	5.3	2.3
9	24	0	5.4	3
10	1	0	5	2.7
10	2	0	4.8	3
10	3	0	4.9	3.1
10	4	0	4	2.6
10	5	0	2.6	2.5
10	6	0	2.5	2.2
10	7	0	3	1.8
10	8	0.6	4.6	2.9
10	9	1	6.3	2.9
10	10	1	6.5	1.9
10	11	1	7.7	2.9
10	12	1	8.5	3.7
10	13	1	9.1	3.7
10	14	1	8.8	2.9
10	15	0.7	8	3.1
10	16	0.8	7.2	2.7
10	17	0.4	6.7	2.7
