1	1	0	2.9	6.7
1	2	0	2.6	5.3
1	3	0	2.8	2.5
1	4	0	3.1	3.8
1	5	0	3.1	4.4
1	6	0	3	2.8
1	7	0	3	3.7
1	8	0.2	2.9	3
1	9	0.9	3.8	3
1	10	0.4	4.1	3.2
1	11	0.3	5.1	2.6
1	12	0.5	6	3.7
1	13	0.3	5.6	3.1
1	14	0.4	4.8	3.4
1	15	0.2	4.5	2.9
1	16	0.5	4.4	2.5
1	17	0	3.7	2.8
1	18	0	3.5	3.1
1	19	0	3.4	3.2
1	20	0	2.7	3
1	21	0	2.4	3.1
1	22	0	0.6	3
1	23	0	2.1	4
1	24	0	2.4	3.8
2	1	0	2.5	3.4
2	2	0	2.6	2.3
2	3	0	1.2	1.9
2	4	0	0.9	2.7
2	5	0	1	2
2	6	0	1.8	2.2
2	7	0	2.2	1.7
2	8	0.3	2.9	2.4
2	9	0.9	4.6	2.5
2	10	0.4	5.1	1.8
2	11	0.3	4.8	2.4
2	12	0.7	7.2	3.4
2	13	1	7.7	3
2	14	0.8	6.9	2.2
2	15	1	6.5	2.4
2	16	0.9	5.8	1.9
2	17	0	5.3	1.6
2	18	0	5.9	1.6
2	19	0	5.4	2.2
2	20	0	5.2	2.2
2	21	0	5	2.6
2	22	0	5.3	2.4
2	23	0	5.1	2.4
2	24	0	4.9	2.5
3	1	0	4.8	2.4
3	2	0	4.6	2.7
3	3	0	4	2.5
3	4	0	4.1	2.4
3	5	0	4.9	2.7
3	6	0	3.8	1.6
3	7	0	3.9	2.6
3	8	0.6	4.3	2.7
3	9	1	7.7	1
3	10	1	9.4	2.3
3	11	1	9.9	2
3	12	1	11	2.9
3	13	0.9	11.6	3.6
3	14	1	11.1	4.3
3	15	0.8	10.6	3.7
3	16	0.9	11	3.3
3	17	0	10.6	3.1
3	18	0	10.6	2.8
3	19	0	10.8	3.3
3	20	0	10.5	1.7
3	21	0	9.9	2.1
3	22	0	10.7	2.3
3	23	0	10.5	2.7
3	24	0	10.3	2
4	1	0	10	2.7
4	2	0	9.7	2
4	3	0	10.3	2.1
4	4	0	10.1	2.1
4	5	0	11.3	2
4	6	0	8.9	3.5
4	7	0	8.6	4.1
4	8	0	8.3	4.4
4	9	0	8.3	2.9
4	10	0	9.2	3.4
4	11	0	8.1	4
4	12	0	8.2	4.2
4	13	0	7.6	4.3
4	14	0	8.1	4.8
4	15	0.1	7.8	4.6
4	16	0.1	6.7	5.3
4	17	0.1	5.9	4.8
4	18	0	5.8	4.8
4	19	0	5.2	4
4	20	0	4.6	4.9
4	21	0	4.1	4.9
4	22	0	4	4.8
4	23	0	3.8	4.8
4	24	0	3.9	3.9
5	1	0	3.9	3.7
5	2	0	3.5	3.4
5	3	0	3.5	3.4
5	4	0	3.3	3.6
5	5	0	3.8	2.6
5	6	0	3.6	2.6
5	7	0	3.4	4.4
5	8	0.1	3.5	4
5	9	0.8	3.9	3.1
5	10	0.7	4.5	3.8
5	11	0.9	5.4	3.8
5	12	0.7	5.2	3
5	13	0.3	5.5	2.4
5	14	0.2	4.9	2
5	15	0.3	5.8	3.2
5	16	0.5	5.3	3.5
5	17	0.1	4.8	3.7
5	18	0	4.4	3
5	19	0	4.7	4.3
5	20	0	4.5	3.5
5	21	0	4.3	2
5	22	0	4.6	2.5
5	23	0	4	1.6
5	24	0	3.2	1.3
6	1	0	3.6	2.5
6	2	0	3.3	1
6	3	0	2.7	1.8
6	4	0	3.3	1.1
6	5	0	3.1	1.2
6	6	0	3.9	1.4
6	7	0	4.2	2.5
6	8	0	5.1	2.6
6	9	0	5.5	1.7
6	10	0.1	6.9	2.1
6	11	0	6	1.7
6	12	0	6.3	1.6
6	13	0	6.2	1.5
6	14	0	5.8	1
6	15	0	5.4	1.6
6	16	0	5.2	1.7
6	17	0	5.1	1.9
6	18	0	5.1	2.3
6	19	0	5	1.8
6	20	0	4.9	2.9
6	21	0	4.8	1.7
6	22	0	5.2	1
6	23	0	5.4	2.1
6	24	0	5.2	2.6
7	1	0	5.5	2
7	2	0	5.5	2
7	3	0	5.6	3.4
7	4	0	5.7	2.2
7	5	0	5.6	2.2
7	6	0	6	2.2
7	7	0	5.7	2
7	8	0.1	5.9	1.8
7	9	0	6.9	2.4
7	10	0	7	2
7	11	0	8.2	2.2
7	12	0.1	8.7	4.2
7	13	0.6	8.8	3.2
7	14	0.1	8	5.1
7	15	0.1	8.1	6.2
7	16	0.8	7.9	6.3
7	17	0.4	7.6	4.6
7	18	0	7	3.9
7	19	0	6.3	5.8
7	20	0	6	5.6
7	21	0	5.6	5.4
7	22	0	5.3	4.3
7	23	0	4.8	4.6
7	24	0	4.5	3.6
8	1	0	4	3.8
8	2	0	4.3	3.9
8	3	0	4.2	3.5
8	4	0	3.7	4
8	5	0	3.9	3.6
8	6	0	3.8	2.9
8	7	0	3.7	2.6
8	8	0	3.9	1.4
8	9	0.1	4.5	1.6
8	10	0	4.8	2
8	11	0.2	5.1	1.5
8	12	0.1	5.2	1.5
8	13	0.1	3.9	0.9
8	14	0.9	5.3	1.6
8	15	1	5.1	2.8
8	16	1	4.7	1.7
8	17	0.3	3.4	1.9
8	18	0	3.4	2.7
8	19	0	4.1	1.3
8	20	0	4.4	0.9
8	21	0	2.9	0.9
8	22	0	2.5	1.6
8	23	0	2.8	1.4
8	24	0	2.8	3.4
9	1	0	2.2	2.2
9	2	0	2.2	2.7
9	3	0	1.8	2.8
9	4	0	2.5	3.3
9	5	0	2.3	3.2
9	6	0	2.4	2.7
9	7	0	2.7	3.5
9	8	0.2	2.5	4
9	9	1	3.6	4.4
9	10	0.9	4.4	3
9	11	0.7	4.9	3.5
9	12	0.6	4.4	4.4
9	13	0.8	5.6	3.6
9	14	0.6	5	4.6
9	15	0.6	5.4	2.8
9	16	0.9	4.4	2.5
9	17	0.1	4.5	3.2
9	18	0	3.9	3.6
9	19	0	3.5	3.9
9	20	0	3	3.5
9	21	0	1.8	2.9
9	22	0	1.8	3.2
9	23	0	0.7	2.7
9	24	0	1.8	2.4
10	1	0	1.4	3.2
10	2	0	1.7	2.8
10	3	0	1.7	3.2
10	4	0	1.5	4.2
10	5	0	1.5	3.2
10	6	0	1.1	2.8
10	7	0	0.6	2.8
10	8	0.6	1.7	3.3
10	9	0.9	2.7	3.9
10	10	1	3.6	4.6
10	11	0.6	4.5	3.6
10	12	0.4	4	4.3
10	13	0.3	5.2	4
10	14	0.7	5.6	5.1
10	15	0.8	5.1	3.9
10	16	0.5	4	4.4
10	17	0	3.8	4.7
10	18	0	3.8	3.4
10	19	0	3.7	3.4
10	20	0	3.2	3.8
10	21	0	3.1	3.6
10	22	0	2.9	4.5
10	23	0	2.9	4.6
10	24	0	2.6	2.8
11	1	0	3.3	2
11	2	0	3.5	3
11	3	0	3.7	4.8
11	4	0	3.5	3.5
11	5	0	3.9	4.5
11	6	0	3.6	5.5
11	7	0	3.7	4.2
11	8	0.2	3.9	5.5
11	9	0.9	4.4	6.2
11	10	0.8	5.4	5.2
11	11	1	6	6.5
11	12	1	6.4	6.5
11	13	0.6	6.4	6.1
11	14	0.4	5.8	4.9
11	15	0.5	6.3	2.9
11	16	0.4	5.2	4.2
11	17	0.2	5	5
11	18	0	5.1	4.2
11	19	0	4.9	4
11	20	0	5	3.9
11	21	0	4.6	2.8
11	22	0	4.8	4.8
11	23	0	5.1	3.4
11	24	0	5	5.2
