1	1	0	2.2	4.1
1	2	0	2.2	4.3
1	3	0	2.3	4.1
1	4	0	2.2	5.1
1	5	0	2.1	5.3
1	6	0	2	5.6
1	7	0	1.8	3.5
1	8	0.5	2.4	4.7
1	9	0.9	2.9	4.9
1	10	0.9	3.6	4.9
1	11	0.8	3.7	5.9
1	12	0.6	4.4	3.5
1	13	0.6	5.3	5.4
1	14	0.8	4.7	4.6
1	15	0.5	4.4	5
1	16	0.3	4.2	4.8
1	17	0	3.6	3.5
1	18	0	3.5	4.2
1	19	0	3	3.4
1	20	0	3	4.6
1	21	0	2.9	3.7
1	22	0	2.9	5.1
1	23	0	2.8	5.5
1	24	0	2.8	5
2	1	0	3.1	5.5
2	2	0	3	4.1
2	3	0	3.2	4
2	4	0	3.4	3.7
2	5	0	3.6	5.1
2	6	0	3.6	3.4
2	7	0	3.9	3.7
2	8	0.2	4.3	3.1
2	9	0.2	4.3	3.3
2	10	0.5	4.8	3.4
2	11	0.7	5.4	4.6
2	12	0.2	5.7	3.8
2	13	0.5	6	4.6
2	14	0.4	6.5	3.9
2	15	0.2	5.6	3.7
2	16	0.7	5.7	4.2
2	17	0.1	5.4	3.3
2	18	0	5.7	2.7
2	19	0	5.5	3.2
2	20	0	5.5	2.7
2	21	0	4.9	3.1
2	22	0	4.4	4.4
2	23	0	4.2	4.7
2	24	0	3.7	4.3
3	1	0	3.9	5
3	2	0	4.1	3.8
3	3	0	4.5	4
3	4	0	3.7	3.4
3	5	0	4.2	3.3
3	6	0	3.5	3.1
3	7	0	4.7	2.7
3	8	0.3	4.8	1.3
3	9	0	5.7	1.8
3	10	0	6.8	1.2
3	11	0.6	8.3	2.9
3	12	0.5	7.8	2
3	13	0.9	9	3.2
3	14	1	9	2.9
3	15	0.9	8.2	4.3
3	16	0.2	7.8	4.4
3	17	0	6.8	3.4
3	18	0	6	2.8
3	19	0	6.4	3.3
3	20	0	6.7	3.4
3	21	0	6.5	3.5
3	22	0	5.7	2.1
3	23	0	4.5	2.4
3	24	0	5.7	3
4	1	0	6.3	3
4	2	0	5.3	2.4
4	3	0	6.2	3.4
4	4	0	6.2	3.6
4	5	0	6.5	3.1
4	6	0	6.4	2.4
4	7	0	6.2	3
4	8	0.2	6.6	3
4	9	1	7.7	4.4
4	10	1	8.7	3.8
4	11	1	8.9	3.9
4	12	1	9.2	4.1
4	13	1	9.3	2.6
4	14	0.7	8.4	2
4	15	0.7	8.6	2.2
4	16	1	8	2.3
4	17	0.3	7.8	2.3
4	18	0	7.4	2.4
4	19	0	5.1	2.5
4	20	0	5.4	2
4	21	0	6	0.7
4	22	0	5.2	1.5
4	23	0	5	1.4
4	24	0	6	0.9
5	1	0	4.8	1.9
5	2	0	5.2	2.4
5	3	0	5	2.8
5	4	0	5.2	1.4
5	5	0	5.3	0.9
5	6	0	4.9	0.8
5	7	0	5.2	1.3
5	8	0	5.1	2.4
5	9	1	7.6	1.2
5	10	0.6	7.5	1.2
5	11	0.9	9.6	1.7
5	12	1	10.6	2.7
5	13	1	10.4	4.3
5	14	1	10.3	2.7
5	15	1	10.2	3.5
5	16	1	9.2	1.7
5	17	0.3	8.6	1.8
5	18	0	6.8	1.5
5	19	0	7.8	0.5
5	20	0	7.7	1.6
5	21	0	7.2	2.6
5	22	0	6.2	3.3
5	23	0	6.6	2.6
5	24	0	7.1	2.5
6	1	0	5.8	1.6
6	2	0	5.5	1.5
6	3	0	5.1	2.3
